customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date
SYNCID0000008995,CA,ON,MISSISSAUGA,7761,3.0,669008.0,1984-06-20,
SYNCID0000008996,CA,AB,CALGARY,4013,0.0,0.0,,2016-07-12
SYNCID0000008997,CA,ON,TORONTO,4013,1.0,165442.0,2015-12-20,2015-12-27
SYNCID0000008998,CA,,other,4119,1.0,21670.0,2018-12-05,2021-12-21
SYNCID0000008999,CA,ON,OTTAWA,9699,1.0,81256.0,2020-07-06,2022-06-08
SYNCID0000009001,CA,QC,QUEBEC,7511,0.0,0.0,2013-02-11,2014-12-23
SYNCID0000009002,CA,ON,TORONTO,8652,8.0,2505707.0,2011-01-07,2011-07-23
SYNCID0000009004,CA,BC,RICHMOND,5221,5.0,0.0,,2021-11-27
SYNCID0000009006,CA,BC,VICTORIA,other,1.0,0.0,2022-11-27,2022-12-14
SYNCID0000009007,CA,,other,7215,0.0,0.0,2018-04-20,2018-06-09
SYNCID0000009008,CA,MB,WINNIPEG,7215,,112480.0,,2001-12-23
SYNCID0000009009,CA,ON,COBOURG,other,1.0,0.0,,2020-09-14
SYNCID0000009010,CA,BC,FORT ST. JOHN,,8.0,994584.0,2004-02-07,2000-06-15
SYNCID0000009011,CA,BC,SURREY,9631,1.0,26059.0,2009-06-24,2016-01-26
SYNCID0000009012,CA,BC,DAWSON CREEK,0919,1.0,1411184.0,2014-02-22,2019-12-30
SYNCID0000009013,CA,,other,8132,,8652013.0,1971-09-04,2006-05-21
SYNCID0000009014,CA,QC,MONTREAL,4561,1.0,0.0,2022-07-30,2023-11-15
SYNCID0000009015,CA,,other,7512,,93066.0,2007-07-12,2008-07-18
SYNCID0000009016,CA,ON,OTTAWA,6351,2.0,425016.0,1994-01-24,2015-08-18
SYNCID0000009017,CA,ON,OTTAWA,9861,0.0,0.0,2000-10-04,2000-11-05
SYNCID0000009018,CA,ON,KEMPTVILLE,4563,1.0,,2019-05-13,2021-04-22
SYNCID0000009020,CA,BC,TERRACE,7215,2.0,151023.0,,2000-11-02
SYNCID0000009022,CA,ON,NORTH YORK,4231,1.0,,2018-09-09,2018-12-10
SYNCID0000009023,CA,,other,other,1.0,0.0,2023-11-16,2023-12-10
SYNCID0000009024,CA,ON,ETOBICOKE,9141,1.0,0.0,,2024-10-31
SYNCID0000009025,CA,AB,RED DEER,7215,0.0,0.0,2013-11-24,2013-12-08
SYNCID0000009026,CA,BC,PORT COQUITLAM,other,1.0,0.0,2022-08-01,
SYNCID0000009027,CA,ON,RICHMOND HILL,9861,,0.0,1997-07-13,1997-11-04
SYNCID0000009028,CA,,other,7739,1.0,150207.0,1997-12-25,
SYNCID0000009029,CA,QC,MONTREAL,other,1.0,,2019-10-03,2019-10-05
SYNCID0000009030,CA,SK,REGINA,other,1.0,40418.0,2011-06-15,2012-07-06
SYNCID0000009031,CA,BC,VANCOUVER,7761,1.0,0.0,,2018-08-26
SYNCID0000009032,CA,MB,WINNIPEG,other,,0.0,2013-02-12,2014-12-22
SYNCID0000009033,CA,ON,MIDLAND,4277,5.0,91067.0,2021-10-13,2021-11-02
SYNCID0000009034,CA,AB,SHERWOOD PARK,3081,2.0,248115.0,,2013-12-31
SYNCID0000009035,CA,BC,ABBOTSFORD,8652,2.0,172622.0,2022-06-03,
SYNCID0000009036,CA,YT,WHITEHORSE,0141,1.0,538984.0,2015-09-13,2017-01-05
SYNCID0000009037,CA,,other,4299,,404293.0,2000-04-04,2000-05-15
SYNCID0000009038,CA,,other,9861,0.0,0.0,1990-05-31,1991-09-03
SYNCID0000009039,CA,SK,SASKATOON,7611,1.0,0.0,2023-08-18,
SYNCID0000009040,CA,AB,EDMONTON,7771,1.0,141081.0,2006-09-15,2022-10-20
SYNCID0000009041,CA,NS,other,6031,2.0,,,
SYNCID0000009042,CA,ON,RICHMOND HILL,7215,,62614.0,2017-08-15,2017-12-05
SYNCID0000009043,CA,ON,BARRIE,7799,,0.0,2020-11-04,
SYNCID0000009044,CA,ON,TORONTO,7739,1.0,,2004-06-06,2005-07-31
SYNCID0000009045,CA,QC,WESTMOUNT,other,4.0,222159.0,1991-03-30,
SYNCID0000009046,CA,,other,4113,1.0,355960.0,2011-01-31,2020-11-25
SYNCID0000009047,CA,ON,SCARBOROUGH,7215,1.0,45073.0,,2023-12-07
SYNCID0000009048,CA,ON,NEWMARKET,9799,0.0,0.0,,2010-10-13
SYNCID0000009049,CA,ON,MEAFORD,7771,1.0,88740.0,,
SYNCID0000009050,CA,ON,MISSISSAUGA,4411,0.0,39504.0,2000-02-03,
SYNCID0000009051,CA,ON,TORONTO,9999,3.0,1.0,2012-01-26,2015-10-22
SYNCID0000009052,CA,ON,MISSISSAUGA,7721,,0.0,2022-03-13,2022-04-28
SYNCID0000009053,CA,BC,VANCOUVER,8599,2.0,,2013-11-14,2013-12-26
SYNCID0000009054,CA,,other,3994,1.0,92225.0,,2008-07-19
SYNCID0000009055,CA,ON,POWASSAN,1099,1.0,34561.0,2020-04-02,2021-06-03
SYNCID0000009056,CA,BC,,6596,1.0,11426.0,2017-04-08,2017-12-19
SYNCID0000009058,CA,ON,ALLISTON,5219,1.0,0.0,,
SYNCID0000009059,CA,MB,WINNIPEG,6351,1.0,634307.0,2014-02-13,
SYNCID0000009060,CA,ON,GRAVENHURST,7771,1.0,1.0,,2022-12-14
SYNCID0000009061,CA,QC,MONTREAL,7799,1.0,0.0,2023-03-28,2023-10-10
SYNCID0000009062,CA,ON,MARKHAM,8699,1.0,0.0,,2023-11-13
SYNCID0000009063,CA,SK,SASKATOON,0171,1.0,81301.0,2010-02-17,2012-03-03
SYNCID0000009064,CA,NS,HALIFAX,7511,0.0,0.0,1991-12-04,1991-12-07
SYNCID0000009065,CA,ON,TORONTO,other,2.0,92740.0,2013-06-08,2013-08-15
SYNCID0000009066,CA,AB,SHERWOOD PARK,0511,0.0,0.0,2020-04-04,
SYNCID0000009067,CA,ON,TORONTO,9953,,168282.0,2011-09-21,
SYNCID0000009068,CA,ON,LONDON,6599,0.0,75420.0,2017-12-05,
SYNCID0000009069,CA,,other,9711,0.0,0.0,1993-05-05,1991-08-08
SYNCID0000009070,CA,,other,6032,5.0,1399318.0,,2020-11-21
SYNCID0000009071,CA,ON,OTTAWA,other,0.0,0.0,2012-07-02,2012-11-06
SYNCID0000009072,CA,,other,2499,2.0,14383.0,2016-03-15,2016-04-22
SYNCID0000009073,CA,,other,4129,0.0,188334.0,2004-12-22,2009-05-01
SYNCID0000009074,CA,BC,VANCOUVER,7771,1.0,58513.0,2016-02-26,2022-02-24
SYNCID0000009075,CA,,other,9211,0.0,,2021-11-10,
SYNCID0000009076,CA,,other,other,0.0,,,1991-11-14
SYNCID0000009077,CA,ON,MISSISSAUGA,3971,4.0,1943606.0,2008-11-03,2010-06-29
SYNCID0000009078,CA,ON,,6012,1.0,82752.0,2021-04-21,2023-03-18
SYNCID0000009079,CA,QC,GATINEAU,7292,0.0,0.0,2023-06-03,2023-07-15
SYNCID0000009081,CA,ON,PETROLIA,9951,1.0,0.0,2022-08-02,2022-10-01
SYNCID0000009082,CA,BC,VANCOUVER,7761,1.0,0.0,2018-02-02,2018-11-12
SYNCID0000009083,CA,ON,TORONTO,5622,3.0,0.0,2022-05-05,2022-11-26
SYNCID0000009084,CA,BC,BURNABY,8651,1.0,0.0,2023-03-15,2023-07-18
SYNCID0000009085,CA,NS,DARTMOUTH,7215,0.0,1.0,2020-08-30,2022-12-25
SYNCID0000009086,CA,AB,EDMONTON,1699,6.0,1834196.0,2011-05-16,
SYNCID0000009087,CA,,other,other,,291124.0,,2020-01-22
SYNCID0000009088,CA,AB,SLAVE LAKE,9999,,1935733.0,,1996-07-23
SYNCID0000009089,CA,ON,STONEY CREEK,9712,0.0,0.0,1980-09-29,2009-09-25
SYNCID0000009090,CA,ON,UXBRIDGE,7292,0.0,0.0,2021-05-31,2021-11-09
SYNCID0000009091,CA,AB,CHESTERMERE,8652,1.0,,2009-07-21,2015-06-09
SYNCID0000009092,CA,ON,SMITHS FALLS,4561,1.0,,2023-04-05,2023-05-21
SYNCID0000009093,CA,ON,LONDON,7611,4.0,391990.0,2020-12-27,2021-01-01
SYNCID0000009094,CA,ON,MISSISSAUGA,6342,15.0,15527193.0,2000-03-16,2006-10-09
SYNCID0000009095,CA,ON,OWEN SOUND,7292,0.0,,2016-09-24,2016-10-27
SYNCID0000009096,CA,AB,CALGARY,other,30.0,3401385.0,2001-07-17,2001-08-10
SYNCID0000009097,CA,,other,other,2.0,12547.0,1978-12-18,2015-05-09
SYNCID0000009098,CA,ON,TORONTO,7771,,,2017-07-23,
SYNCID0000009099,CA,QC,MONTREAL,9821,0.0,0.0,1982-10-04,2000-02-19
SYNCID0000009100,CA,ON,NORTH YORK,7759,1.0,,2019-05-16,
SYNCID0000009101,CA,NS,TRURO,4299,1.0,,2002-03-06,
SYNCID0000009102,CA,AB,CALGARY,7751,0.0,103425.0,1996-09-30,1996-10-15
SYNCID0000009103,CA,,other,5319,2.0,1150339.0,,2004-10-07
SYNCID0000009104,CA,ON,OSHAWA,9693,5.0,0.0,2023-11-04,2023-11-09
SYNCID0000009105,CA,ON,WATERLOO,7721,1.0,104671.0,2022-01-08,2022-07-08
SYNCID0000009106,CA,,other,4011,1.0,41003.0,2000-04-22,2000-05-07
SYNCID0000009107,CA,ON,OTTAWA,8599,,0.0,2023-02-24,2023-09-03
SYNCID0000009109,CA,ON,OTTAWA,7292,0.0,,,2023-04-11
SYNCID0000009110,CA,QC,LAVAL,,1.0,331478.0,2013-06-05,2013-07-23
SYNCID0000009111,CA,ON,CORNWALL,other,1.0,0.0,2020-01-18,2020-07-19
SYNCID0000009112,CA,ON,GLOUCESTER,9811,2.0,40280.0,2016-01-23,2018-05-09
SYNCID0000009113,CA,,other,7721,1.0,47271.0,2007-05-02,
SYNCID0000009114,CA,,other,9942,1.0,0.0,2022-08-10,
SYNCID0000009116,CA,ON,WOODBRIDGE,4013,5.0,462309.0,2020-07-27,2021-09-06
SYNCID0000009117,CA,AB,CALGARY,4581,1.0,59455.0,2014-03-15,2022-10-13
SYNCID0000009118,CA,ON,MARKHAM,4259,1.0,0.0,,2021-12-28
SYNCID0000009120,CA,BC,BURNABY,7752,1.0,214010.0,,2010-09-10
SYNCID0000009121,CA,,other,5793,0.0,879795.0,2017-07-23,2022-07-30
SYNCID0000009122,CA,ON,TORONTO,7599,2.0,0.0,,2021-08-16
SYNCID0000009123,CA,AB,CALGARY,9999,,253200.0,2019-03-31,2019-11-17
SYNCID0000009124,CA,ON,MARKHAM,9213,0.0,0.0,1989-03-14,1995-10-28
SYNCID0000009125,CA,ON,LONDON,9619,2.0,156473.0,,2019-11-12
SYNCID0000009126,CA,,other,8651,,0.0,,2022-11-12
SYNCID0000009127,CA,AB,EDMONTON,7215,3.0,0.0,2011-04-29,2012-03-11
SYNCID0000009128,CA,AB,EDMONTON,8652,4.0,92395.0,2018-06-28,2019-10-27
SYNCID0000009130,CA,ON,OWEN SOUND,,1.0,54010.0,2012-10-20,2012-12-30
SYNCID0000009131,CA,ON,NORTH YORK,0112,,23845.0,2006-02-14,2019-02-25
SYNCID0000009132,CA,ON,SCARBOROUGH,5221,,0.0,2023-10-24,2023-11-29
SYNCID0000009133,CA,NS,SYDNEY,7215,1.0,19710.0,2017-02-22,2017-06-22
SYNCID0000009134,CA,BC,,7292,1.0,16663.0,1985-06-05,2019-04-30
SYNCID0000009135,CA,,other,4241,1.0,0.0,2019-07-29,2019-11-30
SYNCID0000009136,CA,AB,CALGARY,other,1.0,128327.0,2015-07-08,
SYNCID0000009137,CA,ON,TORONTO,other,1.0,0.0,2019-01-24,
SYNCID0000009138,CA,ON,TORONTO,7739,1.0,0.0,2020-09-17,2020-12-14
SYNCID0000009139,CA,BC,COQUITLAM,8653,10.0,370375.0,1987-04-28,1991-11-18
SYNCID0000009140,CA,QC,QUEBEC,7761,1.0,0.0,2017-01-21,2017-04-12
SYNCID0000009141,CA,BC,MISSION,other,0.0,0.0,2023-07-29,2023-11-13
SYNCID0000009143,CA,BC,PARKSVILLE,other,2.0,,2018-10-23,2022-01-03
SYNCID0000009144,CA,ON,MARKHAM,9999,,,2017-04-25,2017-10-18
SYNCID0000009145,CA,ON,TORONTO,other,1.0,59067.0,2014-04-01,
SYNCID0000009147,CA,ON,MARKHAM,9851,0.0,0.0,,1991-05-14
SYNCID0000009148,CA,,other,0171,1.0,22686.0,2012-12-19,2016-09-03
SYNCID0000009149,CA,QC,QUEBEC,9999,0.0,0.0,,2021-06-14
SYNCID0000009150,CA,ON,HAMILTON,7771,,,2019-12-20,2019-12-24
SYNCID0000009151,CA,,other,8651,2.0,640832.0,2003-12-31,2004-01-01
SYNCID0000009152,CA,AB,CALGARY,7771,,0.0,2023-02-10,2023-06-11
SYNCID0000009153,CA,ON,MILTON,7799,1.0,63774.0,2001-10-16,2004-03-30
SYNCID0000009154,CA,AB,CALGARY,7511,0.0,311733.0,2022-10-10,2022-11-09
SYNCID0000009155,CA,,other,other,0.0,0.0,1994-05-18,
SYNCID0000009156,CA,ON,HANOVER,4299,3.0,208357.0,2006-09-27,2006-10-12
SYNCID0000009157,CA,BC,DUNCAN,4113,2.0,183451.0,2016-10-25,2021-10-27
SYNCID0000009158,CA,,other,7761,1.0,93411.0,2020-03-28,2020-08-31
SYNCID0000009159,CA,MB,WINNIPEG,7799,2.0,0.0,2022-01-03,2022-05-18
SYNCID0000009161,CA,ON,other,7771,1.0,0.0,2018-12-28,2018-12-29
SYNCID0000009162,CA,,other,4214,0.0,0.0,2015-12-22,2015-12-23
SYNCID0000009163,CA,ON,MILTON,,1.0,,2011-08-31,2011-10-06
SYNCID0000009164,CA,ON,BROCKVILLE,9654,1.0,0.0,2016-10-05,2016-10-11
SYNCID0000009165,CA,,other,7799,1.0,,2014-11-04,
SYNCID0000009166,CA,,other,8665,1.0,284043.0,1997-11-15,2003-09-27
SYNCID0000009167,CA,ON,CARP,7215,,0.0,2017-11-14,2022-12-07
SYNCID0000009168,CA,,other,9112,0.0,0.0,2000-04-24,2000-11-09
SYNCID0000009169,CA,,other,other,3.0,1490066.0,,2008-12-26
SYNCID0000009170,CA,,other,7215,0.0,0.0,1998-10-17,2000-09-14
SYNCID0000009171,CA,ON,HAMILTON,7751,1.0,0.0,,2022-11-04
SYNCID0000009172,CA,BC,SURREY,other,,,2021-01-29,2021-05-16
SYNCID0000009173,CA,ON,TORONTO,7511,1.0,14860.0,1999-07-11,2000-11-24
SYNCID0000009174,CA,ON,MISSISSAUGA,7759,2.0,0.0,2023-01-16,2023-02-27
SYNCID0000009175,CA,ON,TORONTO,9911,1.0,0.0,2023-10-09,2023-12-06
SYNCID0000009176,CA,BC,KELOWNA,8653,1.0,0.0,,
SYNCID0000009177,CA,,other,7799,1.0,95582.0,2022-11-08,2023-03-26
SYNCID0000009178,CA,,other,9712,1.0,72144.0,2012-07-26,2012-12-22
SYNCID0000009179,CA,ON,TORONTO,4561,1.0,70795.0,2019-11-23,2019-12-06
SYNCID0000009180,CA,AB,CHESTERMERE,7721,,1.0,2012-02-20,2013-11-09
SYNCID0000009181,CA,BC,LANGLEY,0219,,,2022-02-21,
SYNCID0000009182,CA,,other,9911,0.0,,1991-11-05,1996-10-11
SYNCID0000009183,CA,,other,4299,1.0,0.0,2022-11-03,2022-12-18
SYNCID0000009184,CA,ON,HANOVER,7721,1.0,0.0,2003-10-08,2003-12-14
SYNCID0000009185,CA,QC,other,6031,2.0,379571.0,2019-04-10,
SYNCID0000009186,CA,,other,7759,2.0,0.0,,2023-10-30
SYNCID0000009187,CA,BC,VANCOUVER,8652,1.0,766784.0,2008-02-07,2008-12-17
SYNCID0000009188,CA,,other,4241,1.0,0.0,2018-11-14,2018-11-17
SYNCID0000009189,CA,,other,7611,1.0,99417.0,2004-09-24,2008-09-17
SYNCID0000009190,CA,,other,8651,1.0,104676.0,2018-02-27,2021-07-20
SYNCID0000009191,CA,,other,4214,0.0,0.0,2021-05-30,2021-12-03
SYNCID0000009192,CA,,other,7711,1.0,0.0,2021-10-07,
SYNCID0000009193,CA,ON,TORONTO,8651,1.0,0.0,,2013-11-29
SYNCID0000009194,CA,AB,EDMONTON,8653,1.0,1210451.0,2010-04-01,2010-10-21
SYNCID0000009195,CA,,other,other,0.0,0.0,2017-05-31,2017-12-01
SYNCID0000009196,CA,,other,9799,2.0,162250.0,1997-12-29,2016-07-29
SYNCID0000009197,CA,ON,SCARBOROUGH,8652,0.0,,1995-03-20,1996-05-28
SYNCID0000009198,CA,BC,CAMPBELL RIVER,0231,,729541.0,2008-10-29,2016-09-18
SYNCID0000009199,CA,NS,HALIFAX,4272,1.0,40681.0,,2022-09-05
SYNCID0000009200,CA,ON,SAULT STE. MARIE,6221,2.0,0.0,2023-11-18,
SYNCID0000009201,CA,,other,7731,1.0,100068.0,1999-05-11,
SYNCID0000009202,CA,BC,VANCOUVER,5999,1.0,,2014-11-15,
SYNCID0000009203,CA,ON,CHATHAM,other,1.0,230981.0,1990-02-27,1996-12-01
SYNCID0000009204,CA,NS,NEW GLASGOW,7215,0.0,1149042.0,1971-08-20,
SYNCID0000009205,CA,SK,REGINA,0219,2.0,214537.0,2014-05-18,2018-04-18
SYNCID0000009206,CA,NL,other,other,0.0,0.0,2022-04-09,2023-01-22
SYNCID0000009207,CA,ON,ETOBICOKE,other,,0.0,2013-06-19,
SYNCID0000009208,CA,ON,NORTH YORK,4013,,0.0,2023-02-08,
SYNCID0000009209,CA,ON,SCARBOROUGH,other,1.0,38540.0,2013-11-08,2022-04-10
SYNCID0000009210,CA,AB,CALGARY,4561,1.0,0.0,2022-10-19,2022-11-24
SYNCID0000009211,CA,ON,TORONTO,8653,,139170.0,2015-11-07,2018-02-24
SYNCID0000009212,CA,ON,BOWMANVILLE,4299,1.0,647347.0,2018-01-19,2018-07-13
SYNCID0000009213,CA,,other,other,15.0,2064893.0,1989-06-02,1992-09-03
SYNCID0000009214,CA,ON,RICHMOND HILL,4569,1.0,,,
SYNCID0000009215,CA,BC,VANCOUVER,other,,0.0,,2006-01-25
SYNCID0000009216,CA,,other,7215,2.0,6679.0,2006-11-16,2006-11-23
SYNCID0000009217,CA,ON,LONDON,8653,1.0,254570.0,2006-12-18,2007-04-21
SYNCID0000009218,CA,QC,BLAINVILLE,4241,1.0,99850.0,1995-11-03,1995-12-01
SYNCID0000009219,CA,ON,BRAMPTON,4561,1.0,0.0,,2019-12-27
SYNCID0000009220,CA,ON,INNISFIL,7215,1.0,1.0,2022-01-01,2023-12-14
SYNCID0000009221,CA,AB,CAMROSE,7215,1.0,280194.0,,2015-10-16
SYNCID0000009222,CA,,other,7759,1.0,0.0,2020-01-16,
SYNCID0000009223,CA,QC,other,7731,,248390.0,2014-04-26,2022-02-17
SYNCID0000009224,CA,ON,OAKVILLE,4013,1.0,442112.0,2021-10-05,2022-12-15
SYNCID0000009225,CA,,other,4216,0.0,0.0,2001-01-11,2001-10-17
SYNCID0000009226,CA,ON,,9999,0.0,0.0,2023-05-30,2023-11-08
SYNCID0000009227,CA,,other,4299,1.0,0.0,2019-02-23,2019-10-19
SYNCID0000009228,CA,ON,OSGOODE,other,,113183.0,2003-10-13,2003-11-20
SYNCID0000009229,CA,ON,TORONTO,7215,,0.0,1990-09-25,
SYNCID0000009230,CA,AB,other,7512,,37059.0,1995-02-13,1995-05-14
SYNCID0000009231,CA,ON,BARRIE,4561,1.0,0.0,,2018-12-26
SYNCID0000009232,CA,MB,,6342,1.0,495595.0,2014-01-27,
SYNCID0000009233,CA,,other,7771,,0.0,,2023-08-28
SYNCID0000009234,CA,BC,VANCOUVER,0311,1.0,196623.0,2022-01-27,2023-05-24
SYNCID0000009235,CA,ON,TORONTO,7731,,0.0,2020-07-17,2020-08-16
SYNCID0000009236,CA,MB,WINNIPEG,6596,,256493.0,1997-06-15,2019-05-30
SYNCID0000009237,CA,ON,TORONTO,6031,4.0,0.0,2023-06-26,2023-07-19
SYNCID0000009238,CA,AB,CALGARY,4561,1.0,165132.0,2020-10-28,2022-09-08
SYNCID0000009239,CA,AB,CALGARY,7799,5.0,491095.0,2022-05-15,2022-11-03
SYNCID0000009240,CA,,other,7771,2.0,39273.0,2011-12-15,
SYNCID0000009241,CA,BC,KELOWNA,7771,2.0,,2017-01-08,2022-03-05
SYNCID0000009242,CA,,other,0141,2.0,198487.0,1983-12-02,2003-02-21
SYNCID0000009243,CA,BC,VANCOUVER,9811,0.0,0.0,,1991-11-07
SYNCID0000009244,CA,ON,BURLINGTON,9821,0.0,0.0,2021-07-03,
SYNCID0000009245,CA,NS,DARTMOUTH,other,3.0,0.0,,2016-11-02
SYNCID0000009246,CA,ON,NORTH YORK,8651,1.0,,2010-06-06,2010-09-25
SYNCID0000009247,CA,ON,HAMILTON,4013,1.0,118613.0,2019-07-12,2021-07-11
SYNCID0000009248,CA,BC,VANCOUVER,7799,1.0,87114.0,2022-09-05,2022-11-04
SYNCID0000009249,CA,AB,GRANDE PRAIRIE,8651,1.0,371321.0,1996-10-08,1996-12-19
SYNCID0000009250,CA,ON,SARNIA,7611,1.0,215490.0,,2023-07-05
SYNCID0000009251,CA,,other,4112,1.0,0.0,2019-04-19,
SYNCID0000009252,CA,BC,DUNCAN,,2.0,0.0,2020-05-03,2021-01-08
SYNCID0000009253,CA,QC,BROSSARD,7759,25.0,2925388.0,2012-03-04,2012-09-24
SYNCID0000009254,CA,NS,DARTMOUTH,9659,1.0,0.0,2023-11-20,2023-11-21
SYNCID0000009255,CA,,other,other,1.0,0.0,2023-06-10,2023-08-30
SYNCID0000009256,CA,,other,7731,,589448.0,1987-10-23,
SYNCID0000009257,CA,BC,VANCOUVER,8611,0.0,348213.0,,2009-09-04
SYNCID0000009258,CA,ON,OTTAWA,9712,6.0,529739.0,2010-12-16,2015-09-17
SYNCID0000009259,CA,,other,7799,2.0,0.0,2022-09-17,2022-10-26
SYNCID0000009260,CA,ON,OTTAWA,7761,1.0,0.0,2022-10-28,2022-12-22
SYNCID0000009261,CA,NL,other,other,0.0,0.0,2019-03-03,2019-11-06
SYNCID0000009262,CA,ON,MISSISSAUGA,,1.0,0.0,2022-05-15,
SYNCID0000009263,CA,,other,7771,0.0,779237.0,2017-09-26,2016-01-23
SYNCID0000009264,CA,AB,COCHRANE,other,1.0,0.0,2023-11-09,2023-12-14
SYNCID0000009265,CA,,other,7215,1.0,26091.0,2018-06-20,2020-12-08
SYNCID0000009266,CA,,other,4219,2.0,0.0,2022-02-14,2022-10-19
SYNCID0000009267,CA,AB,CALGARY,8641,1.0,16428.0,2021-08-12,2021-09-29
SYNCID0000009268,CA,BC,RICHMOND,7731,1.0,0.0,2020-06-25,2020-09-17
SYNCID0000009269,CA,AB,CALGARY,7771,1.0,0.0,2022-09-24,2022-10-17
SYNCID0000009270,CA,ON,TORONTO,9712,3.0,349409.0,1988-01-14,1991-08-21
SYNCID0000009271,CA,ON,MARKHAM,9953,6.0,,,2021-12-07
SYNCID0000009272,CA,AB,ROCKY VIEW COUNTY,7771,1.0,,,1992-11-04
SYNCID0000009273,CA,AB,EDMONTON,7752,1.0,0.0,2019-12-15,
SYNCID0000009274,CA,AB,RED DEER COUNTY,4232,2.0,49705.0,2004-01-20,2008-10-29
SYNCID0000009275,CA,AB,SLAVE LAKE,7761,1.0,60516.0,2018-05-10,2018-12-30
SYNCID0000009276,CA,ON,THORNHILL,7292,0.0,0.0,2022-11-01,2022-11-18
SYNCID0000009277,CA,BC,VANCOUVER,7771,8.0,4134343.0,1994-03-13,1995-05-12
SYNCID0000009278,CA,ON,BRAMPTON,8651,1.0,0.0,,2023-12-18
SYNCID0000009279,CA,ON,PETERBOROUGH,other,4.0,602610.0,1995-03-22,1995-10-11
SYNCID0000009280,CA,,other,4013,2.0,167292.0,,2009-06-24
SYNCID0000009281,CA,ON,SUDBURY,9953,,65872.0,2019-12-03,2019-12-05
SYNCID0000009282,CA,ON,MILTON,7771,,227895.0,1994-10-19,1994-09-18
SYNCID0000009283,CA,ON,STITTSVILLE,9642,0.0,0.0,2005-03-13,2005-11-03
SYNCID0000009284,CA,ON,GUELPH,4561,,,2003-03-08,2003-09-10
SYNCID0000009285,CA,ON,THUNDER BAY,other,1.0,86713.0,2019-09-13,
SYNCID0000009286,CA,BC,KELOWNA,4499,1.0,114189.0,2016-06-13,
SYNCID0000009287,CA,AB,EDMONTON,7739,1.0,0.0,2019-06-27,2019-09-22
SYNCID0000009288,CA,,other,7511,,,2011-12-15,
SYNCID0000009290,CA,ON,BURLINGTON,8651,2.0,422014.0,2012-05-26,2012-12-14
SYNCID0000009291,CA,AB,CAMROSE,8651,1.0,0.0,2023-11-05,2023-12-17
SYNCID0000009292,CA,,other,4113,1.0,234165.0,,2013-02-06
SYNCID0000009293,CA,QC,MONTREAL,5511,1.0,0.0,2021-02-17,2021-03-05
SYNCID0000009294,CA,ON,OAKVILLE,other,2.0,651991.0,1992-03-14,2013-07-28
SYNCID0000009295,CA,ON,BOWMANVILLE,other,,5041498.0,2003-06-02,
SYNCID0000009296,CA,AB,EDMONTON,9712,2.0,117692.0,2009-03-30,2009-06-13
SYNCID0000009297,CA,BC,,7292,0.0,0.0,2022-01-13,
SYNCID0000009298,CA,ON,WINDSOR,8653,1.0,0.0,2006-12-25,2000-01-04
SYNCID0000009299,CA,,other,0929,2.0,176523.0,2017-10-23,2021-01-20
SYNCID0000009300,CA,,other,9659,3.0,97440.0,2010-07-04,2010-03-19
SYNCID0000009301,CA,BC,FERNIE,4274,1.0,0.0,2020-11-05,2020-11-30
SYNCID0000009302,CA,ON,BRAMPTON,4561,1.0,133113.0,2011-01-22,
SYNCID0000009303,CA,NB,GRAND MANAN,9642,1.0,0.0,2023-01-16,
SYNCID0000009304,CA,,other,4272,2.0,0.0,2021-09-01,
SYNCID0000009305,CA,,other,other,0.0,0.0,1990-05-10,1993-03-14
SYNCID0000009306,CA,,other,4561,1.0,0.0,2019-03-12,
SYNCID0000009307,CA,ON,MARKHAM,4113,1.0,293133.0,2016-02-28,
SYNCID0000009308,CA,ON,THORNHILL,other,0.0,0.0,2020-03-20,2022-10-05
SYNCID0000009309,CA,ON,KANATA,7771,1.0,158650.0,2018-12-02,2018-12-09
SYNCID0000009311,CA,ON,BOLTON,other,25.0,108178.0,2017-08-09,2017-12-19
SYNCID0000009312,CA,BC,VANCOUVER,7771,1.0,142618.0,2018-03-24,2020-12-13
SYNCID0000009313,CA,ON,WATERLOO,9639,2.0,133505.0,1985-02-12,2013-06-06
SYNCID0000009314,CA,AB,GRANDE PRAIRIE,other,3.0,499331.0,2003-07-18,2006-07-30
SYNCID0000009315,CA,ON,ST CATHARINES,9712,1.0,0.0,2023-10-08,2023-11-08
SYNCID0000009316,CA,ON,OAKVILLE,7771,2.0,96391.0,2007-12-04,
SYNCID0000009317,CA,ON,WOODSTOCK,7731,2.0,458830.0,2015-10-28,2022-01-10
SYNCID0000009319,CA,ON,LONDON,other,0.0,0.0,2023-10-06,2023-11-07
SYNCID0000009321,CA,SK,OUTLOOK,4275,2.0,0.0,2023-03-29,2023-12-05
SYNCID0000009322,CA,,other,other,1.0,107227.0,2011-04-30,2011-07-10
SYNCID0000009323,CA,,other,9712,,18781938.0,1992-05-15,
SYNCID0000009324,CA,,other,6599,,217086.0,2008-01-12,2009-10-07
SYNCID0000009326,CA,ON,TORONTO,6031,2.0,136409.0,2011-01-09,2017-12-20
SYNCID0000009327,CA,ON,AURORA,other,,189314.0,2001-12-12,
SYNCID0000009328,CA,ON,THORNHILL,6599,0.0,0.0,2013-11-12,2013-12-06
SYNCID0000009329,CA,ON,TRENTON,4261,6.0,476637.0,1995-06-19,
SYNCID0000009330,CA,ON,BRAMPTON,5919,1.0,1.0,2020-06-27,2021-02-12
